"Date","Price","Open","High","Low","Change %"
"Jan 12, 2016","1.5541","1.5517","1.5712","1.5432","0.11%"
"Jan 11, 2016","1.5524","1.5712","1.5832","1.5440","-1.26%"
"Jan 08, 2016","1.5722","1.5585","1.5726","1.5354","0.81%"
"Jan 07, 2016","1.5596","1.5238","1.5637","1.5199","2.31%"
"Jan 06, 2016","1.5244","1.4998","1.5299","1.4971","1.57%"
"Jan 05, 2016","1.5009","1.5055","1.5104","1.4961","-0.35%"
"Jan 04, 2016","1.5061","1.4865","1.5187","1.4852","1.22%"
"Jan 01, 2016","1.4880","1.4907","1.4926","1.4846","-0.25%"
"Dec 31, 2015","1.4918","1.4996","1.5039","1.4854","-0.57%"
"Dec 30, 2015","1.5004","1.4957","1.5030","1.4941","0.28%"
"Dec 29, 2015","1.4962","1.5120","1.5143","1.4935","-1.12%"
"Dec 28, 2015","1.5131","1.5056","1.5151","1.5016","-0.15%"
"Dec 25, 2015","1.5154","1.5063","1.5156","1.4964","0.56%"
"Dec 24, 2015","1.5069","1.5078","1.5124","1.5017","-0.10%"
"Dec 23, 2015","1.5084","1.5130","1.5160","1.5034","-0.35%"
"Dec 22, 2015","1.5137","1.5172","1.5199","1.5048","-0.28%"
"Dec 21, 2015","1.5180","1.5127","1.5263","1.5118","0.18%"
"Dec 18, 2015","1.5153","1.5174","1.5246","1.5046","-0.22%"
"Dec 17, 2015","1.5187","1.5077","1.5278","1.5021","0.66%"
"Dec 16, 2015","1.5087","1.5189","1.5236","1.5066","-0.70%"
"Dec 15, 2015","1.5193","1.5161","1.5279","1.5108","0.16%"
"Dec 14, 2015","1.5169","1.5238","1.5340","1.5145","-0.78%"
"Dec 11, 2015","1.5288","1.5019","1.5352","1.5014","1.75%"
"Dec 10, 2015","1.5025","1.5245","1.5263","1.4945","-1.48%"
"Dec 09, 2015","1.5251","1.5085","1.5308","1.5040","1.03%"
"Dec 08, 2015","1.5096","1.4904","1.5160","1.4893","1.25%"
"Dec 07, 2015","1.4909","1.4792","1.4950","1.4780","0.54%"
"Dec 04, 2015","1.4829","1.4894","1.4969","1.4755","-0.48%"
"Dec 03, 2015","1.4900","1.4516","1.4972","1.4368","2.60%"
"Dec 02, 2015","1.4523","1.4507","1.4558","1.4403","0.05%"
"Dec 01, 2015","1.4516","1.4612","1.4637","1.4479","-0.68%"
"Nov 30, 2015","1.4615","1.4700","1.4762","1.4553","-0.74%"
"Nov 27, 2015","1.4724","1.4669","1.4766","1.4650","0.27%"
"Nov 26, 2015","1.4684","1.4648","1.4733","1.4618","0.20%"
"Nov 25, 2015","1.4654","1.4657","1.4703","1.4577","-0.08%"
"Nov 24, 2015","1.4665","1.4776","1.4839","1.4651","-0.80%"
"Nov 23, 2015","1.4784","1.4707","1.4831","1.4679","0.54%"
"Nov 20, 2015","1.4704","1.4912","1.4949","1.4689","-1.45%"
"Nov 19, 2015","1.4920","1.4984","1.5010","1.4865","-0.47%"
"Nov 18, 2015","1.4991","1.4960","1.5043","1.4946","0.15%"
"Nov 17, 2015","1.4968","1.5054","1.5093","1.4920","-0.60%"
"Nov 16, 2015","1.5059","1.5074","1.5164","1.5020","-0.37%"
"Nov 13, 2015","1.5115","1.5173","1.5184","1.5018","-0.42%"
"Nov 12, 2015","1.5179","1.5206","1.5238","1.4977","-0.25%"
"Nov 11, 2015","1.5217","1.5245","1.5265","1.5161","-0.23%"
"Nov 10, 2015","1.5252","1.5245","1.5276","1.5166","-0.01%"
"Nov 09, 2015","1.5254","1.5222","1.5305","1.5199","0.11%"
"Nov 06, 2015","1.5238","1.5225","1.5296","1.5092","0.01%"
"Nov 05, 2015","1.5236","1.5191","1.5271","1.5155","0.24%"
"Nov 04, 2015","1.5200","1.5256","1.5277","1.5138","-0.40%"
"Nov 03, 2015","1.5261","1.5405","1.5427","1.5203","-1.02%"
"Nov 02, 2015","1.5418","1.5448","1.5531","1.5386","0.02%"
"Oct 30, 2015","1.5415","1.5510","1.5581","1.5388","-0.70%"
"Oct 29, 2015","1.5524","1.5350","1.5537","1.5328","1.15%"
"Oct 28, 2015","1.5347","1.5355","1.5553","1.5311","-0.10%"
"Oct 27, 2015","1.5362","1.5244","1.5385","1.5206","0.72%"
"Oct 26, 2015","1.5252","1.5239","1.5278","1.5156","-0.12%"
"Oct 23, 2015","1.5270","1.5403","1.5428","1.5179","-0.91%"
"Oct 22, 2015","1.5410","1.5714","1.5797","1.5375","-2.00%"
"Oct 21, 2015","1.5724","1.5618","1.5778","1.5603","0.61%"
"Oct 20, 2015","1.5629","1.5613","1.5667","1.5533","0.07%"
"Oct 19, 2015","1.5618","1.5621","1.5709","1.5491","-0.05%"
"Oct 16, 2015","1.5626","1.5519","1.5682","1.5485","0.60%"
"Oct 15, 2015","1.5533","1.5708","1.5729","1.5479","-1.17%"
"Oct 14, 2015","1.5717","1.5700","1.5827","1.5661","0.03%"
"Oct 13, 2015","1.5712","1.5422","1.5717","1.5407","1.86%"
"Oct 12, 2015","1.5425","1.5467","1.5559","1.5388","-0.38%"
"Oct 09, 2015","1.5484","1.5528","1.5581","1.5443","-0.33%"
"Oct 08, 2015","1.5536","1.5578","1.5766","1.5496","-0.34%"
"Oct 07, 2015","1.5589","1.5722","1.5767","1.5507","-0.90%"
"Oct 06, 2015","1.5730","1.5790","1.5842","1.5659","-0.39%"
"Oct 05, 2015","1.5791","1.5905","1.5938","1.5731","-0.72%"
"Oct 02, 2015","1.5905","1.5919","1.6149","1.5773","-0.14%"
"Oct 01, 2015","1.5928","1.5914","1.5972","1.5730","0.03%"
"Sep 30, 2015","1.5923","1.6087","1.6114","1.5861","-1.11%"
"Sep 29, 2015","1.6102","1.6078","1.6263","1.5972","0.08%"
"Sep 28, 2015","1.6089","1.5928","1.6096","1.5859","0.94%"
"Sep 25, 2015","1.5939","1.5977","1.6066","1.5822","-0.29%"
"Sep 24, 2015","1.5986","1.5967","1.6194","1.5893","0.08%"
"Sep 23, 2015","1.5973","1.5671","1.6032","1.5667","1.85%"
"Sep 22, 2015","1.5683","1.5678","1.5790","1.5590","-0.06%"
"Sep 21, 2015","1.5692","1.5731","1.5820","1.5659","-0.22%"
"Sep 18, 2015","1.5726","1.5928","1.5955","1.5652","-1.35%"
"Sep 17, 2015","1.5941","1.5684","1.5973","1.5655","1.63%"
"Sep 16, 2015","1.5685","1.5768","1.5836","1.5652","-0.57%"
"Sep 15, 2015","1.5775","1.5845","1.5920","1.5748","-0.54%"
"Sep 14, 2015","1.5861","1.5990","1.6073","1.5777","-0.81%"
"Sep 11, 2015","1.5990","1.5936","1.6063","1.5906","0.26%"
"Sep 10, 2015","1.5949","1.5953","1.6185","1.5765","-0.10%"
"Sep 09, 2015","1.5965","1.5948","1.6003","1.5767","0.03%"
"Sep 08, 2015","1.5960","1.6124","1.6151","1.5859","-1.03%"
"Sep 07, 2015","1.6126","1.6102","1.6189","1.6031","-0.07%"
"Sep 04, 2015","1.6138","1.5845","1.6150","1.5827","1.81%"
"Sep 03, 2015","1.5851","1.5944","1.6068","1.5730","-0.63%"
"Sep 02, 2015","1.5951","1.6103","1.6158","1.5918","-1.04%"
"Sep 01, 2015","1.6119","1.5757","1.6147","1.5731","2.25%"
"Aug 31, 2015","1.5765","1.5574","1.5844","1.5555","1.15%"
"Aug 28, 2015","1.5585","1.5683","1.5814","1.5576","-0.68%"
"Aug 27, 2015","1.5692","1.5883","1.6002","1.5632","-1.23%"
"Aug 26, 2015","1.5888","1.6149","1.6290","1.5837","-1.66%"
"Aug 25, 2015","1.6157","1.6224","1.6257","1.5812","-0.48%"
"Aug 24, 2015","1.6235","1.5571","1.6569","1.5525","4.36%"
"Aug 21, 2015","1.5556","1.5318","1.5585","1.5291","1.54%"
"Aug 20, 2015","1.5320","1.5121","1.5324","1.5098","1.25%"
"Aug 19, 2015","1.5131","1.5005","1.5148","1.4980","0.77%"
"Aug 18, 2015","1.5015","1.5015","1.5118","1.4992","-0.09%"
"Aug 17, 2015","1.5029","1.5060","1.5119","1.4982","-0.26%"
"Aug 14, 2015","1.5068","1.5136","1.5161","1.5027","-0.53%"
"Aug 13, 2015","1.5148","1.5110","1.5208","1.5046","0.19%"
"Aug 12, 2015","1.5119","1.5109","1.5308","1.5066","0.03%"
"Aug 11, 2015","1.5115","1.4854","1.5187","1.4821","1.68%"
"Aug 10, 2015","1.4865","1.4777","1.4904","1.4771","0.53%"
"Aug 07, 2015","1.4786","1.4859","1.4889","1.4743","-0.58%"
"Aug 06, 2015","1.4872","1.4821","1.4925","1.4760","0.31%"
"Aug 05, 2015","1.4826","1.4738","1.4842","1.4711","0.54%"
"Aug 04, 2015","1.4746","1.5023","1.5072","1.4717","-1.88%"
"Aug 03, 2015","1.5029","1.5009","1.5101","1.4973","-0.09%"
"Jul 31, 2015","1.5042","1.4986","1.5185","1.4967","0.33%"
"Jul 30, 2015","1.4992","1.5051","1.5091","1.4951","-0.44%"
"Jul 29, 2015","1.5059","1.5065","1.5154","1.5036","-0.09%"
"Jul 28, 2015","1.5073","1.5254","1.5284","1.5039","-1.21%"
"Jul 27, 2015","1.5258","1.5070","1.5274","1.5053","1.16%"
"Jul 24, 2015","1.5083","1.4918","1.5112","1.4914","1.03%"
"Jul 23, 2015","1.4929","1.4812","1.4958","1.4775","0.70%"
"Jul 22, 2015","1.4825","1.4733","1.4828","1.4702","0.57%"
"Jul 21, 2015","1.4741","1.4678","1.4759","1.4648","0.37%"
"Jul 20, 2015","1.4687","1.4666","1.4777","1.4651","-0.01%"
"Jul 17, 2015","1.4688","1.4675","1.4744","1.4649","0.00%"
"Jul 16, 2015","1.4688","1.4831","1.4872","1.4638","-1.01%"
"Jul 15, 2015","1.4838","1.4765","1.4914","1.4684","0.41%"
"Jul 14, 2015","1.4777","1.4848","1.4891","1.4751","-0.53%"
"Jul 13, 2015","1.4856","1.4889","1.5020","1.4826","-0.93%"
"Jul 10, 2015","1.4995","1.4808","1.5091","1.4788","1.16%"
"Jul 09, 2015","1.4823","1.4904","1.4981","1.4769","-0.60%"
"Jul 08, 2015","1.4913","1.4765","1.4950","1.4743","0.92%"
"Jul 07, 2015","1.4777","1.4734","1.4815","1.4697","0.24%"
"Jul 06, 2015","1.4742","1.4621","1.4792","1.4609","-0.39%"
"Jul 03, 2015","1.4799","1.4515","1.4801","1.4493","1.89%"
"Jul 02, 2015","1.4524","1.4457","1.4602","1.4426","0.44%"
"Jul 01, 2015","1.4461","1.4441","1.4495","1.4377","0.09%"
"Jun 30, 2015","1.4448","1.4618","1.4653","1.4424","-1.26%"
"Jun 29, 2015","1.4632","1.4417","1.4660","1.4312","0.32%"
"Jun 26, 2015","1.4586","1.4475","1.4649","1.4455","0.72%"
"Jun 25, 2015","1.4482","1.4536","1.4556","1.4397","-0.43%"
"Jun 24, 2015","1.4545","1.4430","1.4560","1.4396","0.73%"
"Jun 23, 2015","1.4439","1.4667","1.4700","1.4407","-1.60%"
"Jun 22, 2015","1.4674","1.4630","1.4738","1.4557","0.44%"
"Jun 19, 2015","1.4610","1.4561","1.4644","1.4541","0.30%"
"Jun 18, 2015","1.4567","1.4625","1.4741","1.4515","-0.45%"
"Jun 17, 2015","1.4633","1.4501","1.4732","1.4484","0.85%"
"Jun 16, 2015","1.4510","1.4521","1.4633","1.4438","-0.14%"
"Jun 15, 2015","1.4530","1.4504","1.4588","1.4418","-0.32%"
"Jun 12, 2015","1.4577","1.4511","1.4611","1.4478","0.41%"
"Jun 11, 2015","1.4517","1.4589","1.4676","1.4495","-0.54%"
"Jun 10, 2015","1.4596","1.4665","1.4774","1.4532","-0.52%"
"Jun 09, 2015","1.4672","1.4656","1.4759","1.4579","0.08%"
"Jun 08, 2015","1.4661","1.4564","1.4706","1.4515","0.65%"
"Jun 05, 2015","1.4566","1.4609","1.4687","1.4487","-0.34%"
"Jun 04, 2015","1.4615","1.4465","1.4718","1.4462","0.95%"
"Jun 03, 2015","1.4477","1.4340","1.4491","1.4269","0.88%"
"Jun 02, 2015","1.4351","1.4358","1.4451","1.4192","-0.12%"
"Jun 01, 2015","1.4368","1.4357","1.4394","1.4232","-0.09%"
"May 29, 2015","1.4381","1.4308","1.4391","1.4269","0.46%"
"May 28, 2015","1.4315","1.4103","1.4322","1.4056","1.45%"
"May 27, 2015","1.4111","1.4049","1.4146","1.4021","0.40%"
"May 26, 2015","1.4055","1.4020","1.4093","1.3940","0.19%"
"May 25, 2015","1.4029","1.4051","1.4084","1.3990","-0.31%"
"May 22, 2015","1.4072","1.4071","1.4204","1.4040","-0.03%"
"May 21, 2015","1.4076","1.4083","1.4171","1.4034","-0.09%"
"May 20, 2015","1.4089","1.4085","1.4122","1.4006","0.01%"
"May 19, 2015","1.4088","1.4153","1.4207","1.3987","-0.54%"
"May 18, 2015","1.4164","1.4254","1.4287","1.4132","-0.64%"
"May 15, 2015","1.4255","1.4108","1.4266","1.4085","0.95%"
"May 14, 2015","1.4121","1.3995","1.4146","1.3907","0.86%"
"May 13, 2015","1.4000","1.4057","1.4132","1.3915","-0.43%"
"May 12, 2015","1.4061","1.4132","1.4179","1.4015","-0.54%"
"May 11, 2015","1.4138","1.4083","1.4165","1.4069","0.11%"
"May 08, 2015","1.4123","1.4241","1.4305","1.4102","-0.88%"
"May 07, 2015","1.4248","1.4237","1.4359","1.4153","0.01%"
"May 06, 2015","1.4247","1.4077","1.4266","1.4004","1.16%"
"May 05, 2015","1.4084","1.4216","1.4284","1.4046","-0.97%"
"May 04, 2015","1.4222","1.4280","1.4351","1.4181","-0.31%"
"May 01, 2015","1.4266","1.4191","1.4361","1.4159","0.47%"
"Apr 30, 2015","1.4199","1.3893","1.4237","1.3852","2.15%"
"Apr 29, 2015","1.3900","1.3679","1.3901","1.3666","1.57%"
"Apr 28, 2015","1.3685","1.3856","1.3877","1.3669","-1.23%"
"Apr 27, 2015","1.3856","1.3891","1.3927","1.3807","-0.38%"
"Apr 24, 2015","1.3909","1.3911","1.3990","1.3849","-0.07%"
"Apr 23, 2015","1.3919","1.3826","1.3956","1.3786","0.63%"
"Apr 22, 2015","1.3832","1.3917","1.3941","1.3770","-0.67%"
"Apr 21, 2015","1.3925","1.3892","1.3969","1.3795","0.17%"
"Apr 20, 2015","1.3901","1.3803","1.3947","1.3769","0.02%"
"Apr 17, 2015","1.3898","1.3783","1.3916","1.3777","0.78%"
"Apr 16, 2015","1.3791","1.3905","1.3937","1.3695","-0.88%"
"Apr 15, 2015","1.3913","1.3964","1.4023","1.3871","-0.42%"
"Apr 14, 2015","1.3971","1.3920","1.4023","1.3865","0.34%"
"Apr 13, 2015","1.3924","1.3805","1.3990","1.3784","0.91%"
"Apr 10, 2015","1.3799","1.3847","1.3901","1.3775","-0.40%"
"Apr 09, 2015","1.3855","1.4027","1.4055","1.3822","-1.26%"
"Apr 08, 2015","1.4032","1.4161","1.4183","1.3988","-0.95%"
"Apr 07, 2015","1.4167","1.4380","1.4436","1.4116","-1.55%"
"Apr 06, 2015","1.4390","1.4381","1.4450","1.4340","0.03%"
"Apr 03, 2015","1.4385","1.4328","1.4435","1.4286","0.34%"
"Apr 02, 2015","1.4336","1.4153","1.4401","1.4148","1.21%"
"Apr 01, 2015","1.4164","1.4108","1.4183","1.4054","0.40%"
"Mar 31, 2015","1.4108","1.4145","1.4184","1.4032","-0.31%"
"Mar 30, 2015","1.4152","1.4048","1.4186","1.4010","0.75%"
"Mar 27, 2015","1.4047","1.3897","1.4118","1.3859","1.03%"
"Mar 26, 2015","1.3904","1.3976","1.4074","1.3887","-0.58%"
"Mar 25, 2015","1.3985","1.3863","1.4008","1.3832","0.81%"
"Mar 24, 2015","1.3872","1.3886","1.3960","1.3824","-0.12%"
"Mar 23, 2015","1.3889","1.3923","1.3964","1.3810","-0.22%"
"Mar 20, 2015","1.3920","1.3926","1.4028","1.3872","-0.13%"
"Mar 19, 2015","1.3938","1.3978","1.4007","1.3858","-0.32%"
"Mar 18, 2015","1.3983","1.3909","1.4050","1.3816","0.51%"
"Mar 17, 2015","1.3912","1.3824","1.3952","1.3802","0.58%"
"Mar 16, 2015","1.3832","1.3735","1.3859","1.3711","0.65%"
"Mar 13, 2015","1.3742","1.3796","1.3868","1.3716","-0.41%"
"Mar 12, 2015","1.3798","1.3882","1.3896","1.3743","-0.63%"
"Mar 11, 2015","1.3886","1.4021","1.4080","1.3855","-1.02%"
"Mar 10, 2015","1.4029","1.4089","1.4144","1.3999","-0.44%"
"Mar 09, 2015","1.4091","1.4052","1.4106","1.4003","0.28%"
"Mar 06, 2015","1.4051","1.4168","1.4194","1.3942","-0.86%"
"Mar 05, 2015","1.4173","1.4161","1.4253","1.4103","0.00%"
"Mar 04, 2015","1.4173","1.4291","1.4346","1.4137","-0.89%"
"Mar 03, 2015","1.4300","1.4394","1.4429","1.4260","-0.70%"
"Mar 02, 2015","1.4401","1.4278","1.4447","1.4245","0.48%"
"Feb 27, 2015","1.4332","1.4346","1.4411","1.4303","-0.17%"
"Feb 26, 2015","1.4356","1.4397","1.4505","1.4304","-0.35%"
"Feb 25, 2015","1.4407","1.4469","1.4503","1.4352","-0.51%"
"Feb 24, 2015","1.4481","1.4520","1.4625","1.4455","-0.31%"
"Feb 23, 2015","1.4526","1.4501","1.4574","1.4486","0.12%"
"Feb 20, 2015","1.4509","1.4584","1.4599","1.4376","-0.53%"
"Feb 19, 2015","1.4587","1.4586","1.4730","1.4556","-0.03%"
"Feb 18, 2015","1.4591","1.4587","1.4619","1.4532","-0.05%"
"Feb 17, 2015","1.4598","1.4595","1.4643","1.4525","-0.06%"
"Feb 16, 2015","1.4607","1.4644","1.4713","1.4569","-0.33%"
"Feb 13, 2015","1.4656","1.4734","1.4785","1.4636","-0.58%"
"Feb 12, 2015","1.4741","1.4678","1.4809","1.4631","0.40%"
"Feb 11, 2015","1.4683","1.4564","1.4706","1.4526","0.78%"
"Feb 10, 2015","1.4569","1.4500","1.4599","1.4452","0.39%"
"Feb 09, 2015","1.4513","1.4560","1.4621","1.4414","0.01%"
"Feb 06, 2015","1.4512","1.4708","1.4738","1.4466","-1.40%"
"Feb 05, 2015","1.4718","1.4625","1.4734","1.4537","0.56%"
"Feb 04, 2015","1.4636","1.4732","1.4782","1.4580","-0.65%"
"Feb 03, 2015","1.4732","1.4529","1.4901","1.4482","1.36%"
"Feb 02, 2015","1.4535","1.4518","1.4636","1.4471","0.03%"
"Jan 30, 2015","1.4531","1.4581","1.4677","1.4468","-0.38%"
"Jan 29, 2015","1.4587","1.4302","1.4638","1.4265","1.94%"
"Jan 28, 2015","1.4309","1.4329","1.4375","1.4158","-0.22%"
"Jan 27, 2015","1.4340","1.4176","1.4366","1.4140","1.11%"
"Jan 26, 2015","1.4182","1.4135","1.4263","1.4102","0.06%"
"Jan 23, 2015","1.4173","1.4155","1.4251","1.3955","0.07%"
"Jan 22, 2015","1.4163","1.4355","1.4410","1.4052","-1.37%"
"Jan 21, 2015","1.4360","1.4132","1.4365","1.4057","1.58%"
"Jan 20, 2015","1.4137","1.4131","1.4194","1.4081","0.02%"
"Jan 19, 2015","1.4134","1.4031","1.4167","1.4024","0.51%"
"Jan 16, 2015","1.4062","1.4141","1.4177","1.3997","-0.71%"
"Jan 15, 2015","1.4162","1.4460","1.4494","1.4062","-2.09%"
"Jan 14, 2015","1.4465","1.4414","1.4620","1.4377","0.33%"
"Jan 13, 2015","1.4417","1.4505","1.4550","1.4399","-0.62%"
"Jan 12, 2015","1.4507","1.4421","1.4538","1.4360","0.51%"
"Jan 09, 2015","1.4433","1.4513","1.4568","1.4387","-0.59%"
"Jan 08, 2015","1.4518","1.4646","1.4663","1.4495","-0.92%"
"Jan 07, 2015","1.4653","1.4704","1.4738","1.4630","-0.35%"
"Jan 06, 2015","1.4705","1.4760","1.4767","1.4597","-0.40%"
"Jan 05, 2015","1.4764","1.4844","1.4871","1.4705","-0.49%"
"Jan 02, 2015","1.4837","1.4783","1.4859","1.4758","0.30%"
"Jan 01, 2015","1.4793","1.4804","1.4837","1.4778","-0.10%"
