Date,Price,Open,High,Low,Vol.,Change %
"Dec 01, 2015",384.24,386.36,387.29,382.91,245.02M,-0.31%
"Nov 30, 2015",385.43,383.45,386.32,381.64,299.22M,0.46%
"Nov 27, 2015",383.67,383.5,384.89,381.59,184.52M,-0.18%
"Nov 26, 2015",384.37,380.96,384.46,380.75,185.72M,0.93%
"Nov 25, 2015",380.84,375.59,381.86,375.35,266.07M,1.38%
"Nov 24, 2015",375.64,379.58,379.58,372.61,272.13M,-1.24%
"Nov 23, 2015",380.37,381.36,381.37,378.45,226.22M,-0.37%
"Nov 20, 2015",381.79,381.95,383.17,379.92,266.21M,0.22%
"Nov 19, 2015",380.96,380.64,383.74,380.34,259.45M,0.43%
"Nov 18, 2015",379.33,379.24,379.66,376.99,231.90M,-0.14%
"Nov 17, 2015",379.88,372.9,379.88,372.9,269.73M,2.49%
"Nov 16, 2015",370.64,368.03,371.47,366.48,211.75M,0.30%
"Nov 13, 2015",369.53,371.86,372.15,367.26,244.89M,-0.81%
"Nov 12, 2015",372.56,378.31,379.78,371.83,268.85M,-1.62%
"Nov 11, 2015",378.71,376.24,380.58,376.24,244.36M,0.65%
"Nov 10, 2015",376.27,376.44,377.42,373.38,279.00M,0.10%
"Nov 09, 2015",375.88,379.88,380.51,375.67,240.48M,-1.07%
"Nov 06, 2015",379.95,378.01,382.01,376.16,297.98M,0.31%
"Nov 05, 2015",378.76,380.66,381.61,378.12,262.15M,-0.40%
"Nov 04, 2015",380.28,379.38,382.55,379.38,309.20M,0.51%
"Nov 03, 2015",378.36,377.03,378.36,375.62,262.87M,0.43%
"Nov 02, 2015",376.75,374.29,377.71,372.89,224.85M,0.34%
"Oct 30, 2015",375.47,376.03,376.96,373.11,278.99M,-0.06%
"Oct 29, 2015",375.7,377.16,377.31,373.67,322.44M,-0.03%
"Oct 28, 2015",375.83,371.93,376.22,371.56,254.37M,1.06%
"Oct 27, 2015",371.88,375.33,375.33,371.88,227.90M,-1.07%
"Oct 26, 2015",375.89,376.85,377.91,375.02,206.07M,-0.39%
"Oct 23, 2015",377.36,371.87,378.57,371.87,319.17M,1.99%
"Oct 22, 2015",369.99,362.14,370.53,361.36,303.77M,2.03%
"Oct 21, 2015",362.64,362.55,364.11,359.95,224.37M,-0.01%
"Oct 20, 2015",362.67,364.27,364.92,361.04,207.96M,-0.43%
"Oct 19, 2015",364.25,363.05,366.08,362.77,181.86M,0.31%
"Oct 16, 2015",363.13,361.81,364.67,361.81,252.23M,0.59%
"Oct 15, 2015",360.99,356.85,361.49,356.85,239.77M,1.46%
"Oct 14, 2015",355.81,357.79,358.74,354.5,236.67M,-0.74%
"Oct 13, 2015",358.47,361.64,361.64,355.99,269.25M,-0.92%
"Oct 12, 2015",361.79,363.02,364.04,360.77,215.76M,-0.28%
"Oct 09, 2015",362.82,363.66,365.31,362.37,289.18M,0.33%
"Oct 08, 2015",361.61,360.28,362.11,358.89,273.68M,0.19%
"Oct 07, 2015",360.93,361.79,364.83,360.05,350.00M,0.14%
"Oct 06, 2015",360.41,358.56,362.11,355.93,314.02M,0.58%
"Oct 05, 2015",358.33,350.83,358.76,350.83,314.89M,3.01%
"Oct 02, 2015",347.86,347.39,352.23,343.21,344.28M,0.47%
"Oct 01, 2015",346.23,349.73,353.07,345.23,315.29M,-0.44%
"Sep 30, 2015",347.77,341.15,348.17,341.15,324.72M,2.52%
"Sep 29, 2015",339.23,338.52,342.11,335.44,336.40M,-0.69%
"Sep 28, 2015",341.57,348.85,349.25,341.57,275.68M,-2.21%
"Sep 25, 2015",349.28,343.61,350.92,343.61,266.44M,2.84%
"Sep 24, 2015",339.63,346.51,348.11,338.21,323.24M,-2.12%
"Sep 23, 2015",346.97,346.63,350.65,344.82,256.90M,0.09%
"Sep 22, 2015",346.67,357.64,357.84,346.67,306.31M,-3.12%
"Sep 21, 2015",357.83,354.95,359.53,354,228.57M,0.86%
"Sep 18, 2015",354.77,359.56,359.56,352.67,477.52M,-1.78%
"Sep 17, 2015",361.21,362.07,362.58,360.4,253.70M,-0.18%
"Sep 16, 2015",361.87,358.05,362.05,358.05,261.44M,1.53%
"Sep 15, 2015",356.43,354.19,357.55,351.7,259.04M,0.79%
"Sep 14, 2015",353.63,355.83,358.93,352.87,228.03M,-0.59%
"Sep 11, 2015",355.72,359.35,359.58,355.18,234.09M,-1.01%
"Sep 10, 2015",359.34,361.13,363.38,358.05,286.97M,-1.22%
"Sep 09, 2015",363.77,363.39,368.29,363.39,273.87M,1.33%
"Sep 08, 2015",359,356.25,362.79,356.25,232.08M,1.18%
"Sep 07, 2015",354.81,354.8,357.36,353.78,164.88M,0.48%
"Sep 04, 2015",353.11,360.1,360.1,352.37,294.23M,-2.52%
"Sep 03, 2015",362.24,355.87,363.97,355.87,274.53M,2.37%
"Sep 02, 2015",353.86,352.86,357,350.78,249.16M,0.27%
"Sep 01, 2015",352.89,359.96,359.96,350.69,295.48M,-2.73%
"Aug 31, 2015",362.79,362.71,363.59,360.79,230.01M,-0.13%
"Aug 28, 2015",363.28,362.43,363.28,358.69,239.62M,0.28%
"Aug 27, 2015",362.27,354.96,363.46,354.96,323.81M,3.46%
"Aug 26, 2015",350.14,353.07,357.11,346.58,343.12M,-1.75%
"Aug 25, 2015",356.36,345.05,358.03,345.05,450.00M,4.20%
"Aug 24, 2015",342.01,353.55,353.55,331.98,581.64M,-5.33%
"Aug 21, 2015",361.28,370.08,371.75,361.28,300.61M,-3.26%
"Aug 20, 2015",373.44,379.66,380.01,373.22,251.77M,-2.06%
"Aug 19, 2015",381.31,386.66,386.66,381.31,218.77M,-1.76%
"Aug 18, 2015",388.13,386.88,389.25,385.69,171.08M,0.22%
"Aug 17, 2015",387.26,388.27,390.45,384,167.21M,0.26%
"Aug 14, 2015",386.24,386.63,388.93,384.6,187.78M,-0.12%
"Aug 13, 2015",386.69,385.97,390.13,385.97,238.77M,0.97%
"Aug 12, 2015",382.99,391.37,391.37,381.73,320.36M,-2.70%
"Aug 11, 2015",393.61,399.76,399.76,393.29,219.55M,-1.55%
"Aug 10, 2015",399.82,398.09,399.93,394.41,206.91M,0.69%
"Aug 07, 2015",397.07,400.39,400.39,396.96,234.99M,-0.91%
"Aug 06, 2015",400.7,402.81,403.17,400.7,265.03M,-0.80%
"Aug 05, 2015",403.93,400.28,404.04,400.28,259.41M,1.30%
"Aug 04, 2015",398.75,399.16,399.49,397.01,329.02M,-0.17%
"Aug 03, 2015",399.44,397.35,399.89,396.72,225.07M,0.77%
"Jul 31, 2015",396.37,396.44,397.19,393.67,276.26M,0.03%
"Jul 30, 2015",396.24,395.86,396.77,393.89,272.59M,0.57%
"Jul 29, 2015",394.01,391.27,394.25,390.26,262.28M,1.02%
"Jul 28, 2015",390.02,387.54,391.13,387.02,262.11M,1.07%
"Jul 27, 2015",385.91,393.09,393.09,385.74,254.10M,-2.21%
"Jul 24, 2015",394.64,397.81,400.21,394.25,217.00M,-0.87%
"Jul 23, 2015",398.1,401.52,402.55,397.3,203.52M,-0.54%
"Jul 22, 2015",400.28,401.28,401.76,399.56,223.77M,-0.59%
"Jul 21, 2015",402.66,407.54,407.94,401.85,214.03M,-1.02%
"Jul 20, 2015",406.8,405.9,408.73,405.9,189.43M,0.28%
"Jul 17, 2015",405.68,406.61,406.79,404.93,210.88M,0.06%
"Jul 16, 2015",405.43,401.51,406.77,401.51,267.42M,1.35%
"Jul 15, 2015",400.03,398.84,400.35,397.7,215.55M,0.43%
"Jul 14, 2015",398.3,396.18,398.3,394.8,226.50M,0.46%
"Jul 13, 2015",396.46,391.28,396.6,391.28,301.18M,1.97%
"Jul 10, 2015",388.8,384.37,389.24,384.37,311.77M,2.03%
"Jul 09, 2015",381.06,373.88,381.93,373.85,288.46M,2.19%
"Jul 08, 2015",372.88,372.36,375.03,371.33,303.67M,0.04%
"Jul 07, 2015",372.74,379.52,380.14,372.74,310.84M,-1.57%
"Jul 06, 2015",378.68,380.78,381.33,377.33,311.69M,-1.24%
"Jul 03, 2015",383.42,385.61,385.74,382.1,172.62M,-0.53%
"Jul 02, 2015",385.46,387.48,388.31,385.42,213.64M,-0.42%
"Jul 01, 2015",387.07,382.76,389.83,382.76,317.70M,1.51%
"Jun 30, 2015",381.31,385.46,386.11,380.83,364.21M,-1.26%
"Jun 29, 2015",386.17,390.78,391.23,384.01,381.28M,-2.69%
"Jun 26, 2015",396.85,395.18,398.2,393.12,228.56M,0.12%
"Jun 25, 2015",396.39,395.71,399.38,394.31,288.38M,-0.23%
"Jun 24, 2015",397.32,399.27,400.12,395.89,277.44M,-0.38%
"Jun 23, 2015",398.83,397.2,400.89,397.2,286.71M,1.16%
"Jun 22, 2015",394.25,388.31,394.41,388.31,332.27M,2.25%
"Jun 19, 2015",385.59,384.96,388.86,384.85,420.10M,0.36%
"Jun 18, 2015",384.22,382.74,384.22,378.07,309.68M,0.13%
"Jun 17, 2015",383.74,385.53,386.78,382.55,246.55M,-0.45%
"Jun 16, 2015",385.49,381.78,386.34,379.01,292.18M,0.64%
"Jun 15, 2015",383.02,387.7,387.7,382.85,249.45M,-1.63%
"Jun 12, 2015",389.38,392.77,393.96,387.21,228.74M,-0.92%
"Jun 11, 2015",393,389.7,395.55,389.3,268.61M,0.57%
"Jun 10, 2015",390.78,383.2,391.46,381.8,264.43M,1.80%
"Jun 09, 2015",383.87,384.85,385.36,380.1,239.36M,-0.39%
"Jun 08, 2015",385.39,388.95,389.69,385.39,200.38M,-0.93%
"Jun 05, 2015",389,391.63,391.63,387.02,258.53M,-0.93%
"Jun 04, 2015",392.65,395.29,395.72,388.55,270.05M,-0.83%
"Jun 03, 2015",395.93,396.72,400.03,395.76,275.72M,-0.13%
"Jun 02, 2015",396.45,400.87,401.05,395.54,276.28M,-1.03%
"Jun 01, 2015",400.57,401.08,403.44,399.33,230.75M,0.18%
"May 29, 2015",399.87,406.66,407.1,399.65,364.79M,-1.71%
"May 28, 2015",406.83,407.77,408.23,405.01,214.69M,-0.50%
"May 27, 2015",408.88,404.21,409.48,404.01,261.54M,1.31%
"May 26, 2015",403.61,407.63,408.87,402.7,243.33M,-0.73%
"May 25, 2015",406.56,408.08,408.08,406.54,151.51M,-0.29%
"May 22, 2015",407.74,407.83,408.87,406.23,189.08M,-0.03%
"May 21, 2015",407.87,405.84,408.08,404.64,204.73M,0.36%
"May 20, 2015",406.42,405.32,406.92,403.6,238.17M,0.41%
"May 19, 2015",404.78,399.93,404.91,399.93,263.22M,1.68%
"May 18, 2015",398.09,396.24,398.86,393.78,212.48M,0.41%
"May 15, 2015",396.45,398.56,400.9,395.23,266.68M,-0.39%
"May 14, 2015",397.99,394.3,398.58,392.06,232.48M,0.64%
"May 13, 2015",395.46,396.76,400.26,394.38,306.38M,-0.16%
"May 12, 2015",396.09,399.92,399.92,393.09,323.93M,-1.31%
"May 11, 2015",401.34,400.04,402,399.41,260.09M,0.29%
"May 08, 2015",400.16,393.75,400.18,393.75,366.64M,2.87%
"May 07, 2015",388.98,387.37,389.76,381.85,345.39M,0.08%
"May 06, 2015",388.68,390.46,392.29,387.16,323.03M,-0.60%
"May 05, 2015",391.01,397.78,401.14,391.01,364.02M,-1.46%
"May 04, 2015",396.82,395.11,397.98,393.87,255.22M,0.55%
"May 01, 2015",394.66,395.26,395.58,394.07,314.58M,-0.29%
"Apr 30, 2015",395.79,397.43,397.98,393.46,339.53M,-0.38%
"Apr 29, 2015",397.3,407.07,408.23,397.22,318.27M,-2.21%
"Apr 28, 2015",406.28,411.87,411.87,403.86,293.68M,-1.49%
"Apr 27, 2015",412.42,408.67,412.67,405.56,282.01M,0.98%
"Apr 24, 2015",408.42,407.3,409.95,406.92,291.24M,0.30%
"Apr 23, 2015",407.18,409.39,410.72,405.11,272.30M,-0.44%
"Apr 22, 2015",408.99,409.64,411.4,405.93,284.94M,-0.03%
"Apr 21, 2015",409.12,408.27,412.11,407.82,299.35M,0.55%
"Apr 20, 2015",406.87,404.12,407.08,404.12,250.28M,0.79%
"Apr 17, 2015",403.69,410.22,410.94,403.12,362.27M,-1.76%
"Apr 16, 2015",410.93,414.31,414.31,410.43,285.92M,-0.76%
"Apr 15, 2015",414.06,412.28,415.18,412.17,278.78M,0.57%
"Apr 14, 2015",411.7,413.88,414.67,410.37,293.57M,-0.47%
"Apr 13, 2015",413.63,412.64,414.25,411.73,215.69M,0.17%
"Apr 10, 2015",412.93,409.9,413.03,409.9,254.06M,0.92%
"Apr 09, 2015",409.15,405.45,409.15,405.45,234.32M,1.11%
"Apr 08, 2015",404.66,404.37,405.78,404.03,272.07M,0.08%
"Apr 07, 2015",404.34,399.21,404.95,399.21,292.13M,1.64%
"Apr 02, 2015",397.8,398.21,398.8,397.23,200.98M,-0.18%
"Apr 01, 2015",398.52,396.39,400.89,395.15,294.33M,0.31%
"Mar 31, 2015",397.3,400.07,401.75,396,306.98M,-0.64%
"Mar 30, 2015",399.84,396.03,400.18,396.03,235.30M,1.09%
"Mar 27, 2015",395.54,396.08,397.78,394.58,260.72M,0.25%
"Mar 26, 2015",394.54,396.15,396.15,390.65,342.88M,-0.86%
"Mar 25, 2015",397.95,401.63,402.02,397.55,283.67M,-1.13%
"Mar 24, 2015",402.49,400.41,403.51,399.22,335.10M,0.31%
"Mar 23, 2015",401.24,403.3,403.3,400.07,269.52M,-0.69%
"Mar 20, 2015",404.01,400.57,404.51,400.38,572.76M,0.79%
"Mar 19, 2015",400.83,399.05,402.09,398.51,317.90M,0.55%
"Mar 18, 2015",398.65,397.64,399.06,395.72,330.47M,0.33%
"Mar 17, 2015",397.33,400.12,400.95,395.73,298.60M,-0.71%
"Mar 16, 2015",400.18,397.25,400.74,397.25,300.76M,0.90%
"Mar 13, 2015",396.61,395.79,396.61,393.98,291.66M,0.32%
"Mar 12, 2015",395.36,395.63,396.94,395.22,322.54M,-0.03%
"Mar 11, 2015",395.48,390.57,395.75,390.57,330.57M,1.49%
"Mar 10, 2015",389.66,393.31,394.15,389.43,318.21M,-0.90%
"Mar 09, 2015",393.19,393.33,393.61,390.71,269.20M,-0.25%
"Mar 06, 2015",394.18,393.63,396.44,393.51,300.34M,0.10%
"Mar 05, 2015",393.78,390.85,394.31,390.85,299.80M,0.81%
"Mar 04, 2015",390.61,388.02,390.61,386.85,312.20M,0.76%
"Mar 03, 2015",387.68,391.57,392.53,387.48,366.62M,-0.92%
"Mar 02, 2015",391.29,391.82,393.19,389.66,296.64M,-0.23%
"Feb 27, 2015",392.21,391.14,392.24,389.58,345.34M,0.39%
"Feb 26, 2015",390.69,387.29,390.69,387.01,300.80M,1.02%
"Feb 25, 2015",386.76,386.99,387.27,385.69,288.38M,-0.13%
"Feb 24, 2015",387.25,385.4,387.53,384.43,336.93M,0.56%
"Feb 23, 2015",385.08,383.64,385.08,383.19,350.88M,0.74%
"Feb 20, 2015",382.27,381.25,382.31,380.69,369.12M,0.23%
"Feb 19, 2015",381.41,379.25,381.79,377.35,344.15M,0.27%
"Feb 18, 2015",380.37,378.02,380.37,378.02,339.35M,0.89%
"Feb 17, 2015",377.02,376.21,377.12,373.79,318.94M,0.12%
"Feb 16, 2015",376.55,377.06,377.11,375.91,226.29M,-0.14%
"Feb 13, 2015",377.07,375.19,377.96,375.19,383.37M,0.60%
"Feb 12, 2015",374.83,371.6,375.54,371.43,372.21M,0.75%
"Feb 11, 2015",372.04,372.89,373.5,371.14,290.54M,-0.24%
"Feb 10, 2015",372.94,371.05,373.84,369.31,321.59M,0.64%
"Feb 09, 2015",370.55,371.64,371.64,368.04,293.83M,-0.74%
"Feb 06, 2015",373.31,372.21,373.89,370.93,291.31M,0.21%
"Feb 05, 2015",372.51,371.61,372.62,369.97,318.72M,0.11%
"Feb 04, 2015",372.1,370.5,372.1,369.08,360.66M,0.49%
"Feb 03, 2015",370.28,368.35,372.16,368.35,425.93M,0.82%
"Feb 02, 2015",367.28,366.92,368.03,364.26,341.66M,0.06%
"Jan 30, 2015",367.05,369.11,370.18,366.31,372.88M,-0.46%
"Jan 29, 2015",368.76,367.76,369.79,366.28,394.00M,-0.09%
"Jan 28, 2015",369.08,370.35,371.42,366.7,378.34M,0.10%
"Jan 27, 2015",368.7,372.26,372.78,367.08,322.34M,-0.99%
"Jan 26, 2015",372.39,369.68,372.39,368.48,298.46M,0.55%
"Jan 23, 2015",370.37,365.5,372.31,365.5,451.46M,1.74%
"Jan 22, 2015",364.05,358.92,364.51,357.54,456.95M,1.66%
"Jan 21, 2015",358.12,356.57,358.12,353.29,375.18M,0.61%
"Jan 20, 2015",355.96,353.74,357.42,353.74,341.28M,0.79%
"Jan 19, 2015",353.18,351.33,355.01,351.33,289.09M,0.22%
"Jan 16, 2015",352.4,349.31,352.49,345.22,348.71M,1.13%
"Jan 15, 2015",348.45,341.5,353.31,332.78,439.61M,2.58%
"Jan 14, 2015",339.67,342.6,344.67,338.31,356.54M,-1.48%
"Jan 13, 2015",344.77,338.85,345.62,338.26,297.80M,1.44%
"Jan 12, 2015",339.87,338.49,341.55,336.63,271.74M,0.57%
"Jan 09, 2015",337.93,342.05,342.7,336.28,357.02M,-1.29%
"Jan 08, 2015",342.35,335.15,342.93,335.15,329.96M,2.75%
"Jan 07, 2015",333.2,332.41,335.5,331.65,282.70M,0.48%
"Jan 06, 2015",331.61,334.32,335.82,330.85,281.56M,-0.71%
"Jan 05, 2015",333.99,340.58,342.92,333.84,307.88M,-2.15%
"Jan 02, 2015",341.33,343.95,344.65,340.28,176.82M,-0.35%
