,Date,Open,High,Low,Close
1332,2020-02-10,1.09416,1.09567,1.09069,1.09099
1333,2020-02-11,1.09092,1.09241,1.08905,1.09143
1334,2020-02-12,1.09146,1.09248,1.08647,1.08714
1335,2020-02-13,1.08716,1.0888,1.08332,1.08383
1336,2020-02-14,1.08378,1.08605,1.08265,1.08284
1337,2020-02-17,1.08387,1.08503,1.08284,1.0832
1338,2020-02-18,1.08329,1.08366,1.07847,1.07911
1339,2020-02-19,1.07892,1.0811,1.07814,1.08024
1340,2020-02-20,1.08016,1.08205,1.07771,1.07821
1341,2020-02-21,1.07825,1.08627,1.07824,1.08466
1342,2020-02-24,1.08123,1.08713,1.08043,1.08505
1343,2020-02-25,1.08507,1.08895,1.08293,1.08791
1344,2020-02-26,1.08793,1.0908,1.08541,1.08791
1345,2020-02-27,1.08792,1.10058,1.08741,1.09971
1346,2020-02-28,1.09974,1.10523,1.09501,1.10254
1347,2020-03-02,1.10442,1.11838,1.10355,1.11315
1348,2020-03-03,1.11321,1.12127,1.10944,1.1168
1349,2020-03-04,1.11682,1.1187,1.10946,1.11317
1350,2020-03-05,1.11321,1.12441,1.11188,1.12309
1351,2020-03-06,1.12354,1.13539,1.12105,1.12889
1352,2020-03-09,1.13448,1.14933,1.1339,1.14473
1353,2020-03-10,1.14476,1.14572,1.12703,1.12863
1354,2020-03-11,1.12855,1.13659,1.12493,1.12579
1355,2020-03-12,1.12579,1.13324,1.10544,1.11652
1356,2020-03-13,1.11653,1.12206,1.10539,1.11089
1357,2020-03-16,1.1187,1.12358,1.10837,1.11738
1358,2020-03-17,1.1174,1.11884,1.09545,1.10031
1359,2020-03-18,1.10053,1.10445,1.0801,1.09101
1360,2020-03-19,1.09101,1.09805,1.06535,1.06616
1361,2020-03-20,1.06616,1.083,1.06368,1.06964
1362,2020-03-23,1.06913,1.08265,1.06349,1.07226
1363,2020-03-24,1.0722,1.08874,1.07214,1.07789
1364,2020-03-25,1.07788,1.08931,1.07593,1.08756
1365,2020-03-26,1.08756,1.1058,1.08692,1.10257
1366,2020-03-27,1.10255,1.11464,1.09525,1.11366
1367,2020-03-30,1.11127,1.11433,1.10091,1.10413
1368,2020-03-31,1.10408,1.10512,1.09259,1.10238
1369,2020-04-01,1.10281,1.10381,1.0902,1.09602
1370,2020-04-02,1.09605,1.09672,1.08199,1.08535
1371,2020-04-03,1.08542,1.08599,1.0772,1.0807
1372,2020-04-06,1.08104,1.08346,1.07676,1.07914
1373,2020-04-07,1.07914,1.09257,1.07813,1.089
1374,2020-04-08,1.08894,1.09014,1.08294,1.08523
1375,2020-04-09,1.08529,1.0951,1.08402,1.0928
1376,2020-04-10,1.09278,1.09516,1.09179,1.09294
1377,2020-04-13,1.09466,1.09671,1.08918,1.09075
1378,2020-04-14,1.09065,1.09864,1.08985,1.09794
1379,2020-04-15,1.09769,1.09892,1.08556,1.09037
1380,2020-04-16,1.09052,1.09105,1.08158,1.08371
1381,2020-04-17,1.08324,1.08919,1.08112,1.08703
1382,2020-04-20,1.08629,1.08959,1.08405,1.08579
1383,2020-04-21,1.08584,1.08793,1.08158,1.08549
1384,2020-04-22,1.08512,1.08843,1.08024,1.08216
1385,2020-04-23,1.08214,1.08461,1.07553,1.07745
1386,2020-04-24,1.07751,1.0829,1.07262,1.08218
1387,2020-04-27,1.08176,1.08592,1.08106,1.08264
1388,2020-04-28,1.08256,1.08877,1.08089,1.08171
1389,2020-04-29,1.08158,1.08848,1.08158,1.08741
1390,2020-04-30,1.08683,1.09719,1.08321,1.09502
1391,2020-05-01,1.09477,1.10174,1.09336,1.09777
1392,2020-05-04,1.0968,1.09783,1.08947,1.09063
1393,2020-05-05,1.09063,1.0925,1.08249,1.08326
1394,2020-05-06,1.08324,1.08455,1.07813,1.07911
1395,2020-05-07,1.07896,1.08332,1.07657,1.08302
1396,2020-05-08,1.08289,1.08747,1.08143,1.08384
1397,2020-05-11,1.08229,1.08496,1.07994,1.08051
1398,2020-05-12,1.08,1.08847,1.07835,1.08451
1399,2020-05-13,1.08462,1.08957,1.08108,1.08165
1400,2020-05-14,1.08161,1.08231,1.07738,1.08029
1401,2020-05-15,1.08026,1.08503,1.07881,1.08179
1402,2020-05-18,1.08034,1.09263,1.07991,1.09113
1403,2020-05-19,1.09113,1.09752,1.09014,1.09215
1404,2020-05-20,1.09203,1.09983,1.09164,1.09751
1405,2020-05-21,1.09761,1.10075,1.09363,1.09456
1406,2020-05-22,1.09429,1.09528,1.08845,1.09011
1407,2020-05-25,1.08889,1.09138,1.08697,1.08948
1408,2020-05-26,1.08939,1.09949,1.08899,1.09812
1409,2020-05-27,1.09803,1.10299,1.09329,1.10026
1410,2020-05-28,1.10016,1.10928,1.09909,1.10754
1411,2020-05-29,1.10752,1.11441,1.10669,1.11012
1412,2020-06-01,1.11121,1.11531,1.10996,1.11335
1413,2020-06-02,1.11347,1.11953,1.11143,1.11655
1414,2020-06-03,1.1167,1.12568,1.11658,1.12317
1415,2020-06-04,1.12316,1.13616,1.11941,1.13361
1416,2020-06-05,1.1336,1.1383,1.12776,1.12904
1417,2020-06-08,1.12893,1.13188,1.12675,1.12928
1418,2020-06-09,1.12878,1.1363,1.12402,1.1338
1419,2020-06-10,1.13348,1.14214,1.13209,1.13713
1420,2020-06-11,1.13681,1.14028,1.12878,1.12967
1421,2020-06-12,1.12929,1.13397,1.12117,1.12556
1422,2020-06-15,1.1229,1.13315,1.12256,1.1321
1423,2020-06-16,1.13196,1.13524,1.1227,1.12623
1424,2020-06-17,1.12621,1.12931,1.12061,1.12422
1425,2020-06-18,1.12375,1.12605,1.11846,1.12037
1426,2020-06-19,1.11976,1.12536,1.11673,1.11757
1427,2020-06-22,1.11783,1.12691,1.11677,1.12582
1428,2020-06-23,1.12548,1.13478,1.12323,1.13065
1429,2020-06-24,1.13034,1.13249,1.12473,1.12493
1430,2020-06-25,1.12447,1.12588,1.11895,1.12156
1431,2020-06-26,1.12099,1.12385,1.11944,1.1217
1432,2020-06-29,1.12144,1.12869,1.12137,1.12402
1433,2020-06-30,1.12354,1.1261,1.119,1.1232
1434,2020-07-01,1.12285,1.12742,1.11842,1.12499
1435,2020-07-02,1.12481,1.13018,1.12224,1.12376
1436,2020-07-03,1.12272,1.12518,1.12183,1.12359
1437,2020-07-06,1.12412,1.13448,1.12365,1.13076
1438,2020-07-07,1.13075,1.13316,1.12581,1.1272
1439,2020-07-08,1.12692,1.13509,1.12614,1.13285
1440,2020-07-09,1.13258,1.13699,1.12792,1.12832
1441,2020-07-10,1.12776,1.1324,1.1254,1.12974
1442,2020-07-13,1.12975,1.13741,1.12975,1.13416
1443,2020-07-14,1.13423,1.14079,1.13243,1.1398
1444,2020-07-15,1.13905,1.14511,1.13903,1.14104
1445,2020-07-16,1.14037,1.14411,1.13696,1.13822
1446,2020-07-17,1.13777,1.14429,1.13767,1.1424
1447,2020-07-20,1.14049,1.14669,1.14017,1.14464
1448,2020-07-21,1.14379,1.15389,1.1422,1.15256
1449,2020-07-22,1.15251,1.16006,1.1506,1.1568
1450,2020-07-23,1.157,1.1626,1.15395,1.15944
1451,2020-07-24,1.15944,1.16572,1.15806,1.16541
1452,2020-07-27,1.16385,1.17804,1.1638,1.17501
1453,2020-07-28,1.17478,1.17729,1.16979,1.17139
1454,2020-07-29,1.1714,1.18054,1.17097,1.17904
1455,2020-07-30,1.17842,1.18473,1.17299,1.18457
1456,2020-07-31,1.18449,1.19079,1.17606,1.1775
1457,2020-08-03,1.17695,1.17959,1.16951,1.17613
1458,2020-08-04,1.176,1.18049,1.17205,1.18011
1459,2020-08-05,1.17949,1.1904,1.17921,1.18617
1460,2020-08-06,1.18618,1.19154,1.18171,1.18749
1461,2020-08-07,1.18751,1.1882,1.17543,1.17838
1462,2020-08-10,1.1788,1.17998,1.1735,1.17356
1463,2020-08-11,1.17348,1.18072,1.1721,1.17386
1464,2020-08-12,1.17376,1.18162,1.17101,1.17832
1465,2020-08-13,1.17814,1.18633,1.17768,1.18122
1466,2020-08-14,1.18101,1.18496,1.17806,1.18397
1467,2020-08-17,1.1839,1.18803,1.18279,1.18689
1468,2020-08-18,1.18655,1.19649,1.18608,1.19294
1469,2020-08-19,1.19239,1.19519,1.18294,1.18357
1470,2020-08-20,1.18333,1.18678,1.18013,1.1859
1471,2020-08-21,1.18552,1.1882,1.17533,1.17947
1472,2020-08-24,1.17893,1.18489,1.17834,1.17859
1473,2020-08-25,1.17862,1.18427,1.17833,1.18331
1474,2020-08-26,1.18318,1.18383,1.17714,1.18289
1475,2020-08-27,1.18264,1.1901,1.17614,1.18204
1476,2020-08-28,1.18202,1.19189,1.18102,1.19046
1477,2020-08-31,1.18966,1.19653,1.18834,1.19345
1478,2020-09-01,1.19303,1.20103,1.19003,1.19099
1479,2020-09-02,1.19069,1.19279,1.18213,1.18531
1480,2020-09-03,1.18491,1.18657,1.17879,1.18503
1481,2020-09-04,1.18498,1.18645,1.178,1.18363
1482,2020-09-07,1.18443,1.18478,1.18103,1.18104
1483,2020-09-08,1.18122,1.18266,1.17645,1.17718
1484,2020-09-09,1.17752,1.18329,1.17521,1.18016
1485,2020-09-10,1.1798,1.19165,1.17953,1.18132
1486,2020-09-11,1.18098,1.18732,1.18093,1.18426
1487,2020-09-14,1.18349,1.18871,1.18305,1.18606
1488,2020-09-15,1.18593,1.18997,1.18387,1.18449
1489,2020-09-16,1.18434,1.1882,1.17865,1.18141
1490,2020-09-17,1.18126,1.18516,1.17364,1.18462
1491,2020-09-18,1.18449,1.18696,1.18252,1.184
1492,2020-09-21,1.18373,1.1871,1.17308,1.17694
1493,2020-09-22,1.17612,1.17729,1.16909,1.17065
1494,2020-09-23,1.17032,1.17182,1.16506,1.16583
1495,2020-09-24,1.16589,1.16861,1.16257,1.16667
1496,2020-09-25,1.16654,1.16842,1.16112,1.16297
1497,2020-09-28,1.16182,1.16792,1.16144,1.16654
1498,2020-09-29,1.16599,1.17448,1.16599,1.17408
1499,2020-09-30,1.17408,1.17542,1.1684,1.17185
1500,2020-10-01,1.17158,1.17689,1.17158,1.17434
1501,2020-10-02,1.17435,1.17477,1.16951,1.17156
1502,2020-10-05,1.1711,1.17968,1.17051,1.1782
1503,2020-10-06,1.1778,1.1807,1.1731,1.17315
1504,2020-10-07,1.17322,1.17811,1.17242,1.17579
1505,2020-10-08,1.17567,1.1781,1.17318,1.17586
1506,2020-10-09,1.17543,1.18302,1.17543,1.18287
1507,2020-10-12,1.18065,1.18259,1.1786,1.18165
1508,2020-10-13,1.18104,1.18155,1.17298,1.1742
1509,2020-10-14,1.17417,1.17703,1.17184,1.1744
1510,2020-10-15,1.17421,1.1757,1.16877,1.17043
1511,2020-10-16,1.1705,1.17455,1.16932,1.17143
1512,2020-10-19,1.17154,1.17929,1.17024,1.17692
1513,2020-10-20,1.17643,1.18399,1.17592,1.182
1514,2020-10-21,1.182,1.18799,1.18175,1.18538
1515,2020-10-22,1.18577,1.18661,1.18106,1.18155
1516,2020-10-23,1.18127,1.1864,1.17859,1.1856
1517,2020-10-26,1.18548,1.18589,1.18025,1.18084
1518,2020-10-27,1.18081,1.1838,1.17772,1.17867
1519,2020-10-28,1.17866,1.17872,1.17171,1.17449
1520,2020-10-29,1.17446,1.1758,1.16493,1.16737
1521,2020-10-30,1.16736,1.17033,1.16391,1.16441
1522,2020-11-02,1.1647,1.1655,1.16211,1.16396
1523,2020-11-03,1.16392,1.1739,1.16283,1.17156
1524,2020-11-04,1.1709,1.17707,1.16011,1.17183
1525,2020-11-05,1.17223,1.18589,1.171,1.18193
1526,2020-11-06,1.18212,1.18902,1.17947,1.18742
1527,2020-11-09,1.18879,1.19191,1.17946,1.18097
1528,2020-11-10,1.18114,1.18425,1.1779,1.18098
1529,2020-11-11,1.18101,1.1832,1.17448,1.17745
1530,2020-11-12,1.17724,1.18224,1.17579,1.18015
1531,2020-11-13,1.18009,1.18368,1.17975,1.18325
1532,2020-11-16,1.18371,1.18679,1.18134,1.18474
1533,2020-11-17,1.18485,1.18929,1.18415,1.18595
1534,2020-11-18,1.18572,1.18902,1.18483,1.18496
1535,2020-11-19,1.18489,1.18818,1.18155,1.18728
1536,2020-11-20,1.18711,1.18899,1.1849,1.18558
1537,2020-11-23,1.185,1.19052,1.17991,1.18375
1538,2020-11-24,1.1838,1.18954,1.18363,1.18868
1539,2020-11-25,1.18868,1.1929,1.18811,1.19112
1540,2020-11-26,1.19101,1.19401,1.18844,1.19103
1541,2020-11-27,1.19085,1.19648,1.19068,1.19584
1542,2020-11-30,1.1957,1.20025,1.1922,1.19231
1543,2020-12-01,1.1922,1.20758,1.19175,1.2066
1544,2020-12-02,1.20652,1.21177,1.20393,1.21103
1545,2020-12-03,1.21099,1.21737,1.21002,1.21422
1546,2020-12-04,1.21375,1.21766,1.21095,1.2118
1547,2020-12-07,1.21265,1.21655,1.20778,1.21049
1548,2020-12-08,1.21052,1.21333,1.20947,1.20995
1549,2020-12-09,1.20986,1.21466,1.20575,1.20771
1550,2020-12-10,1.20765,1.21581,1.20715,1.21329
1551,2020-12-11,1.2135,1.21622,1.21048,1.21097
1552,2020-12-14,1.21362,1.21759,1.21148,1.21399
1553,2020-12-15,1.21391,1.21681,1.21209,1.21474
1554,2020-12-16,1.21471,1.22114,1.21241,1.21946
1555,2020-12-17,1.21944,1.2272,1.21889,1.2264
1556,2020-12-18,1.2264,1.22707,1.22246,1.22522
1557,2020-12-21,1.22169,1.22522,1.21288,1.22384
1558,2020-12-22,1.22388,1.22562,1.21514,1.21583
1559,2020-12-23,1.21582,1.22203,1.21532,1.21817
1560,2020-12-24,1.21822,1.22149,1.21765,1.21817
1561,2020-12-25,1.21822,1.22149,1.21765,1.21817
1562,2020-12-28,1.21845,1.22496,1.21786,1.22118
1563,2020-12-29,1.2211,1.22743,1.22041,1.22443
1564,2020-12-30,1.22435,1.23091,1.22431,1.22971
1565,2020-12-31,1.22922,1.23083,1.22201,1.22241
1566,2021-01-01,1.22922,1.23083,1.22201,1.22241
1567,2021-01-04,1.22345,1.23087,1.22241,1.2249
1568,2021-01-05,1.22423,1.23048,1.2242,1.22921
1569,2021-01-06,1.22899,1.23485,1.22647,1.23215
1570,2021-01-07,1.23217,1.23436,1.22443,1.22676
1571,2021-01-08,1.22681,1.2284,1.21921,1.22202
1572,2021-01-11,1.22135,1.22219,1.21314,1.21482
1573,2021-01-12,1.21468,1.22088,1.21363,1.22031
1574,2021-01-13,1.22022,1.2222,1.21391,1.21539
1575,2021-01-14,1.21524,1.21776,1.21102,1.2153
1576,2021-01-15,1.21501,1.21618,1.20743,1.20743
1577,2021-01-18,1.20823,1.20861,1.20527,1.20763
1578,2021-01-19,1.20735,1.21441,1.20722,1.21255
1579,2021-01-20,1.21262,1.21574,1.20759,1.21044
1580,2021-01-21,1.21006,1.21722,1.20995,1.21611
1581,2021-01-22,1.21611,1.21888,1.21508,1.21701
1582,2021-01-25,1.21665,1.21823,1.21151,1.21383
1583,2021-01-26,1.21367,1.21753,1.21069,1.21581
1584,2021-01-27,1.21555,1.21691,1.20577,1.21115
1585,2021-01-28,1.21065,1.21411,1.20799,1.21169
1586,2021-01-29,1.21177,1.21551,1.20937,1.2136
1587,2021-02-01,1.21266,1.21358,1.20553,1.20569
1588,2021-02-02,1.20556,1.20871,1.20108,1.20402
1589,2021-02-03,1.20419,1.20494,1.20033,1.20329
1590,2021-02-04,1.20337,1.2042,1.19565,1.19595
1591,2021-02-05,1.19575,1.20491,1.19516,1.20472
1592,2021-02-08,1.20332,1.20653,1.2019,1.20453
1593,2021-02-09,1.20442,1.21211,1.20442,1.21185
1594,2021-02-10,1.21133,1.21431,1.21082,1.21147
1595,2021-02-11,1.21157,1.21488,1.21128,1.21262
1596,2021-02-12,1.21259,1.21347,1.20808,1.21174
1597,2021-02-15,1.21204,1.21442,1.21158,1.21249
1598,2021-02-16,1.21239,1.21688,1.20943,1.21027
1599,2021-02-17,1.21027,1.21071,1.20225,1.20339
1600,2021-02-18,1.20314,1.20938,1.20313,1.20851
1601,2021-02-19,1.20856,1.21436,1.20816,1.21162
1602,2021-02-22,1.21103,1.21686,1.20903,1.21507
1603,2021-02-23,1.21518,1.21791,1.21345,1.21459
1604,2021-02-24,1.21472,1.21739,1.21083,1.21617
1605,2021-02-25,1.216,1.22421,1.21552,1.21683
1606,2021-02-26,1.21742,1.21829,1.20613,1.20719
1607,2021-03-01,1.20661,1.21005,1.2027,1.20451
1608,2021-03-02,1.20464,1.20936,1.19909,1.20863
1609,2021-03-03,1.20871,1.21123,1.20419,1.20605
1610,2021-03-04,1.20596,1.20654,1.19608,1.19627
1611,2021-03-05,1.1964,1.1976,1.1892,1.1908
1612,2021-03-08,1.19136,1.19314,1.18433,1.18444
1613,2021-03-09,1.1842,1.19149,1.18346,1.18974
1614,2021-03-10,1.18952,1.1929,1.18681,1.19251
1615,2021-03-11,1.19245,1.19892,1.19148,1.19811
1616,2021-03-12,1.19815,1.19877,1.19092,1.19517
1617,2021-03-15,1.19502,1.19666,1.19103,1.19267
1618,2021-03-16,1.19264,1.19511,1.18816,1.19003
1619,2021-03-17,1.19002,1.19848,1.18856,1.19795
1620,2021-03-18,1.19793,1.19881,1.19054,1.19133
1621,2021-03-19,1.1913,1.19365,1.1873,1.19037
1622,2021-03-22,1.18785,1.19461,1.18739,1.19326
1623,2021-03-23,1.19325,1.194,1.18414,1.18503
1624,2021-03-24,1.18501,1.1851,1.1808,1.18117
1625,2021-03-25,1.18116,1.18269,1.17608,1.17678
1626,2021-03-26,1.17675,1.18042,1.17674,1.17921
1627,2021-03-29,1.17867,1.17931,1.176,1.17628
1628,2021-03-30,1.17592,1.1773,1.17102,1.17128
1629,2021-03-31,1.17124,1.17592,1.17034,1.17262
1630,2021-04-01,1.17273,1.17792,1.17119,1.17727
1631,2021-04-02,1.17717,1.17859,1.17484,1.17583
1632,2021-04-05,1.17532,1.18188,1.17372,1.18106
1633,2021-04-06,1.18077,1.1877,1.17945,1.18725
1634,2021-04-07,1.18702,1.19139,1.18601,1.18622
1635,2021-04-08,1.18621,1.19265,1.186,1.1909
1636,2021-04-09,1.19099,1.19193,1.18662,1.19011
1637,2021-04-12,1.18855,1.19183,1.18704,1.19065
1638,2021-04-13,1.19054,1.19551,1.18775,1.19455
1639,2021-04-14,1.19467,1.19866,1.19414,1.19754
1640,2021-04-15,1.19754,1.19926,1.19554,1.19631
1641,2021-04-16,1.19641,1.19938,1.19498,1.19807
1642,2021-04-19,1.19695,1.20471,1.19418,1.20348
1643,2021-04-20,1.2033,1.2079,1.20217,1.20315
1644,2021-04-21,1.20305,1.20429,1.19977,1.2031
1645,2021-04-22,1.20303,1.20688,1.19928,1.20111
1646,2021-04-23,1.20099,1.20992,1.20099,1.2096
1647,2021-04-26,1.20904,1.21161,1.20602,1.20799
1648,2021-04-27,1.20805,1.2092,1.2056,1.20857
1649,2021-04-28,1.20854,1.2134,1.20554,1.21213
1650,2021-04-29,1.21209,1.21491,1.21013,1.21132
1651,2021-04-30,1.21176,1.21257,1.20156,1.20185
1652,2021-05-03,1.203,1.20751,1.20123,1.20597
1653,2021-05-04,1.20593,1.20633,1.19981,1.20092
1654,2021-05-05,1.2009,1.20257,1.19853,1.19994
1655,2021-05-06,1.19999,1.20709,1.19924,1.206
1656,2021-05-07,1.20631,1.21707,1.20521,1.2163
1657,2021-05-10,1.21594,1.21775,1.21264,1.21264
1658,2021-05-11,1.21237,1.21808,1.21224,1.21447
1659,2021-05-12,1.2143,1.21514,1.20648,1.20665
1660,2021-05-13,1.20671,1.21053,1.20505,1.20747
1661,2021-05-14,1.20761,1.21469,1.20702,1.21446
1662,2021-05-17,1.21424,1.21682,1.21254,1.21504
1663,2021-05-18,1.21501,1.22333,1.21473,1.22195
1664,2021-05-19,1.22171,1.22444,1.21592,1.21705
1665,2021-05-20,1.21711,1.22284,1.21652,1.22244
1666,2021-05-21,1.22221,1.22389,1.216,1.21789
1667,2021-05-24,1.21743,1.22291,1.21715,1.22103
1668,2021-05-25,1.22069,1.22656,1.22068,1.22451
1669,2021-05-26,1.22454,1.22621,1.21811,1.21869
1670,2021-05-27,1.21861,1.22143,1.21744,1.21907
1671,2021-05-28,1.21881,1.22041,1.21317,1.21911
1672,2021-05-31,1.21942,1.22307,1.21826,1.22229
1673,2021-06-01,1.22201,1.22536,1.22109,1.2211
1674,2021-06-02,1.22068,1.22258,1.21633,1.22062
1675,2021-06-03,1.22045,1.22134,1.21175,1.21229
1676,2021-06-04,1.21243,1.2185,1.21031,1.21652
1677,2021-06-07,1.21579,1.22011,1.21442,1.21878
1678,2021-06-08,1.2188,1.21934,1.21635,1.21679
1679,2021-06-09,1.21683,1.22172,1.21683,1.21738
1680,2021-06-10,1.21733,1.2194,1.21424,1.21636
1681,2021-06-11,1.21665,1.21922,1.2092,1.21069
1682,2021-06-14,1.2102,1.21297,1.20934,1.21181
1683,2021-06-15,1.21132,1.21465,1.21005,1.21239
1684,2021-06-16,1.21239,1.21339,1.19918,1.19918
1685,2021-06-17,1.19916,1.20056,1.1891,1.19018
1686,2021-06-18,1.19043,1.19242,1.18464,1.18599
1687,2021-06-21,1.18506,1.19204,1.18469,1.19109
1688,2021-06-22,1.19143,1.19519,1.18802,1.19327
1689,2021-06-23,1.19322,1.19693,1.19107,1.19211
1690,2021-06-24,1.19224,1.19556,1.19168,1.19274
1691,2021-06-25,1.19276,1.19744,1.19255,1.19334
1692,2021-06-28,1.19287,1.19438,1.19017,1.19212
1693,2021-06-29,1.19207,1.19292,1.18768,1.18917
1694,2021-06-30,1.18901,1.19082,1.18443,1.18522
1695,2021-07-01,1.18543,1.18834,1.18366,1.18455
1696,2021-07-02,1.18447,1.18736,1.18062,1.18656
1697,2021-07-05,1.18571,1.18799,1.18506,1.18589
1698,2021-07-06,1.1857,1.18944,1.18062,1.18193
1699,2021-07-07,1.18169,1.18354,1.17807,1.17864
1700,2021-07-08,1.17833,1.18671,1.17828,1.18377
1701,2021-07-09,1.18367,1.18804,1.18242,1.18754
1702,2021-07-12,1.18699,1.18794,1.18353,1.18544
1703,2021-07-13,1.18575,1.18744,1.17713,1.17797
1704,2021-07-14,1.17733,1.18381,1.1767,1.1834
1705,2021-07-15,1.18305,1.18498,1.17954,1.1809
1706,2021-07-16,1.18069,1.18216,1.17914,1.18035
1707,2021-07-19,1.18032,1.18237,1.17632,1.17966
1708,2021-07-20,1.17928,1.18018,1.1755,1.1775
1709,2021-07-21,1.17739,1.18042,1.17511,1.17924
1710,2021-07-22,1.17866,1.18297,1.17567,1.17664
1711,2021-07-23,1.17641,1.17858,1.17537,1.177
1712,2021-07-26,1.17661,1.18165,1.17626,1.17969
1713,2021-07-27,1.17983,1.18403,1.17693,1.18119
1714,2021-07-28,1.18099,1.18488,1.17712,1.18405
1715,2021-07-29,1.18383,1.18921,1.18381,1.18813
1716,2021-07-30,1.18804,1.1908,1.18508,1.18665
1717,2021-08-02,1.18645,1.18962,1.18583,1.1865
1718,2021-08-03,1.18649,1.18926,1.1853,1.18593
1719,2021-08-04,1.18588,1.18989,1.18318,1.18318
1720,2021-08-05,1.18356,1.18564,1.18272,1.18281
1721,2021-08-06,1.18331,1.18346,1.17536,1.1759
1722,2021-08-09,1.17548,1.17681,1.1734,1.17344
1723,2021-08-10,1.17356,1.17419,1.1709,1.17184
1724,2021-08-11,1.17188,1.1753,1.17053,1.17345
1725,2021-08-12,1.17374,1.17476,1.17229,1.17284
1726,2021-08-13,1.17282,1.18039,1.17282,1.17934
1727,2021-08-16,1.17933,1.18,1.17665,1.17726
1728,2021-08-17,1.17774,1.17839,1.17053,1.17053
1729,2021-08-18,1.17086,1.17419,1.1693,1.17054
1730,2021-08-19,1.17101,1.17147,1.16649,1.16724
1731,2021-08-20,1.16734,1.17038,1.16633,1.16982
1732,2021-08-23,1.16893,1.17495,1.16886,1.17399
1733,2021-08-24,1.17425,1.17646,1.17264,1.17549
1734,2021-08-25,1.17529,1.1774,1.17254,1.17669
1735,2021-08-26,1.17705,1.17783,1.17453,1.17467
1736,2021-08-27,1.17506,1.18016,1.1734,1.17937
1737,2021-08-30,1.17923,1.18092,1.17819,1.17917
1738,2021-08-31,1.17957,1.18445,1.17934,1.18038
1739,2021-09-01,1.18073,1.18565,1.17929,1.1834
1740,2021-09-02,1.18378,1.18753,1.18336,1.18741
1741,2021-09-03,1.18741,1.19082,1.18649,1.18762
1742,2021-09-06,1.18743,1.18856,1.1855,1.18648
1743,2021-09-07,1.18673,1.18846,1.18355,1.1836
1744,2021-09-08,1.18356,1.18503,1.18013,1.18139
1745,2021-09-09,1.18125,1.18404,1.18044,1.18209
1746,2021-09-10,1.18224,1.18505,1.18078,1.18086
1747,2021-09-13,1.18115,1.18163,1.17693,1.18091
1748,2021-09-14,1.18093,1.1845,1.17993,1.18034
1749,2021-09-15,1.18013,1.18312,1.17983,1.18118
1750,2021-09-16,1.18155,1.18199,1.17496,1.17639
1751,2021-09-17,1.1759,1.17882,1.17238,1.17238
1752,2021-09-20,1.17297,1.17357,1.16994,1.17219
1753,2021-09-21,1.17236,1.17479,1.17141,1.17189
1754,2021-09-22,1.17187,1.17546,1.16836,1.16849
1755,2021-09-23,1.16859,1.17493,1.16826,1.17352
1756,2021-09-24,1.17375,1.17469,1.16998,1.17186
1757,2021-09-27,1.17237,1.17257,1.16839,1.16929
1758,2021-09-28,1.16935,1.17025,1.16674,1.16794
1759,2021-09-29,1.16821,1.16893,1.15885,1.15928
1760,2021-09-30,1.15955,1.1609,1.15618,1.15763
1761,2021-10-01,1.15776,1.16067,1.15621,1.15912
1762,2021-10-04,1.1593,1.16393,1.1587,1.16159
1763,2021-10-05,1.16173,1.16214,1.15798,1.15927
1764,2021-10-06,1.15955,1.16014,1.15284,1.15519
1765,2021-10-07,1.15515,1.15713,1.15465,1.15478
1766,2021-10-08,1.15475,1.15854,1.15405,1.15728
1767,2021-10-11,1.15679,1.15859,1.15462,1.15462
1768,2021-10-12,1.15495,1.15696,1.15225,1.15284
1769,2021-10-13,1.15286,1.15967,1.15283,1.15908
1770,2021-10-14,1.15878,1.16235,1.15833,1.15949
1771,2021-10-15,1.15955,1.1618,1.15874,1.15978
1772,2021-10-18,1.15901,1.16217,1.1571,1.16084
1773,2021-10-19,1.16076,1.16686,1.16073,1.16295
1774,2021-10-20,1.16295,1.16578,1.1616,1.16462
1775,2021-10-21,1.16452,1.16665,1.16187,1.16194
1776,2021-10-22,1.16186,1.1655,1.16186,1.1642
1777,2021-10-25,1.16357,1.16643,1.15898,1.1604
1778,2021-10-26,1.16046,1.1625,1.1584,1.1595
1779,2021-10-27,1.1595,1.16255,1.15842,1.15964
1780,2021-10-28,1.16013,1.16912,1.15814,1.16762
1781,2021-10-29,1.16764,1.16892,1.15344,1.15604
1782,2021-11-01,1.15595,1.16083,1.15453,1.16029
1783,2021-11-02,1.16029,1.16126,1.15742,1.15789
1784,2021-11-03,1.15786,1.16155,1.15616,1.16119
1785,2021-11-04,1.16115,1.16156,1.15275,1.15534
1786,2021-11-05,1.15525,1.15725,1.15126,1.15666
1787,2021-11-08,1.15568,1.15942,1.15497,1.15813
1788,2021-11-09,1.15819,1.16083,1.1569,1.15885
1789,2021-11-10,1.15903,1.15946,1.1474,1.1474
1790,2021-11-11,1.14765,1.1487,1.14423,1.14457
1791,2021-11-12,1.14486,1.14614,1.14321,1.14427
1792,2021-11-15,1.14453,1.14632,1.13555,1.13647
1793,2021-11-16,1.13659,1.1385,1.13081,1.13154
1794,2021-11-17,1.13182,1.13311,1.1263,1.13141
1795,2021-11-18,1.13182,1.13735,1.1313,1.13704
1796,2021-11-19,1.13667,1.13719,1.1249,1.12797
1797,2021-11-22,1.1284,1.12896,1.12298,1.12351
